,Data,Localauthority_Code,Localauthority_ItemName_ENG,Localauthority_SortOrder,Localauthority_Hierarchy,Localauthority_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Measure_Hierarchy,Measure_ItemNotes_ENG,Year_Code,Year_ItemName_ENG,Year_SortOrder,RowKey,PartitionKey
930,246466.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000930,
931,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2018,Mid-year 2018,1018,0000000000000931,
932,620.077416,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000932,
933,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1999,Mid-year 1999,999,0000000000000933,
934,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2007,Mid-year 2007,1007,0000000000000934,
935,239460.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000935,
936,607.391914,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1993,Mid-year 1993,993,0000000000000936,
937,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000937,
938,634.169182,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2012,Mid-year 2012,1012,0000000000000938,
939,246993.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000939,
940,654.119054,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000940,
941,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000941,
942,225080.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1999,Mid-year 1999,999,0000000000000942,
943,650.11213,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2017,Mid-year 2017,1017,0000000000000943,
944,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1994,Mid-year 1994,994,0000000000000944,
945,615.630869,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2007,Mid-year 2007,1007,0000000000000945,
946,604.452267,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,1994,Mid-year 1994,994,0000000000000946,
947,245480.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2017,Mid-year 2017,1017,0000000000000947,
948,228239.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1994,Mid-year 1994,994,0000000000000948,
949,229349.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1993,Mid-year 1993,993,0000000000000949,
950,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1993,Mid-year 1993,993,0000000000000950,
951,225702.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1998,Mid-year 1998,998,0000000000000951,
952,632.132616,W06000011,Swansea,411,W92000004,W06000011,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000952,
953,229743.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,1991,Mid-year 1991,991,0000000000000953,
954,238691.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2011,Mid-year 2011,1011,0000000000000954,
955,224475.0,W06000011,Swansea,411,W92000004,W06000011,Pop,Population,2,Dens,Mid-year estimates of the population,2000,Mid-year 2000,1000,0000000000000955,
956,377.5964,W06000011,Swansea,411,W92000004,W06000011,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2017,Mid-year 2017,1017,0000000000000956,
957,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000957,
958,318.310905,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000958,
959,137670.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2005,Mid-year 2005,1005,0000000000000959,
960,316.982844,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000960,
961,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000961,
962,135356.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,1999,Mid-year 1999,999,0000000000000962,
963,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1993,Mid-year 1993,993,0000000000000963,
964,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2013,Mid-year 2013,1013,0000000000000964,
965,139867.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2013,Mid-year 2013,1013,0000000000000965,
966,134931.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000966,
967,138496.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,1992,Mid-year 1992,992,0000000000000967,
968,134380.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2001,Mid-year 2001,1001,0000000000000968,
969,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2017,Mid-year 2017,1017,0000000000000969,
970,308.411636,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,1998,Mid-year 1998,998,0000000000000970,
971,142906.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000971,
972,314.664403,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,1991,Mid-year 1991,991,0000000000000972,
973,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000973,
974,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2018,Mid-year 2018,1018,0000000000000974,
975,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000975,
976,143315.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000976,
977,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2003,Mid-year 2003,1003,0000000000000977,
978,308.747051,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000978,
979,136085.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,1998,Mid-year 1998,998,0000000000000979,
980,138844.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,1991,Mid-year 1991,991,0000000000000980,
981,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000981,
982,324.797102,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000982,
983,323.870179,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2018,Mid-year 2018,1018,0000000000000983,
984,313.247955,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,1993,Mid-year 1993,993,0000000000000984,
985,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000985,
986,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000986,
987,319.428199,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000987,
988,140946.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000988,
989,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1999,Mid-year 1999,999,0000000000000989,
990,137144.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000990,
991,441.2447,W06000012,Neath Port Talbot,412,W92000004,W06000012,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1991,Mid-year 1991,991,0000000000000991,
992,313.875725,W06000012,Neath Port Talbot,412,W92000004,W06000012,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000992,
993,140453.0,W06000012,Neath Port Talbot,412,W92000004,W06000012,Pop,Population,2,Dens,Mid-year estimates of the population,2014,Mid-year 2014,1014,0000000000000993,
